,Mkt-RF,SMB,HML,RMW,CMA,Mom
2025-03-24,0.8862387737424756,0.12522554283738324,-0.2711968332132085,-0.668811339181516,-0.2394229069445149,-0.25191468585017385
2025-03-25,0.8849014504983147,0.12574272646182877,-0.2707601633812109,-0.6694094090627946,-0.23721562046074948,-0.25319867254212564
2025-03-26,0.8822686252935683,0.12832460249899896,-0.27136879061096303,-0.679821012010173,-0.2307000865794581,-0.2597252177507126
2025-03-27,0.8764277877654989,0.13383944518610807,-0.26882070472933683,-0.654524708120698,-0.2388748511439591,-0.2564690601409917
2025-03-28,0.8808105108608557,0.13028517213721852,-0.2691383210663196,-0.6518083490137687,-0.24520187076470765,-0.2573095346702703
2025-03-31,0.8885161927033478,0.12885999899556708,-0.2720332847156353,-0.6585888946064098,-0.25675114500798674,-0.268490839731425
2025-04-01,0.8743058335668497,0.13198618612257546,-0.27836520387855346,-0.6540718996207335,-0.25409439135510803,-0.2615175448773234
2025-04-02,0.865664531845085,0.13671108952334002,-0.2748670221286163,-0.6515611325632251,-0.2335851272960767,-0.253879317703745
2025-04-03,0.8648895908788248,0.13608779575840263,-0.2742550339298424,-0.6508141783503378,-0.23245498111712587,-0.25299449886892084
2025-04-04,0.9356031322534211,0.13474937630641795,-0.2645714406914108,-0.6296712439975456,-0.2007306005637744,-0.301519118727394
2025-04-07,0.8948551870312929,0.20181762885089427,-0.2886644052724028,-0.6006647079739276,-0.19656664932502532,-0.27625018302500526
2025-04-08,0.8954037859948064,0.20818519795357984,-0.28799717874988906,-0.5980421105039219,-0.19563111110990097,-0.27525037142798897
2025-04-09,0.8969131047547116,0.20810843965150386,-0.28689454929754066,-0.5956211700105858,-0.18573896041982096,-0.2716680853959969
2025-04-10,0.9069601937347296,0.2174905815978143,-0.2933610379663377,-0.5933274846118235,-0.1953507165605514,-0.2794314921154637
2025-04-11,0.9015303262267456,0.22054095185349443,-0.29667529754072175,-0.587759762619624,-0.19828491412215382,-0.27103718509412245
2025-04-14,0.8994619135126927,0.22693202244348643,-0.2892508696904139,-0.5799341871194712,-0.18416208812196744,-0.2677483376273094
2025-04-15,0.9000683406084423,0.22772242878128998,-0.28602804501242074,-0.5822585082742808,-0.18201464912832627,-0.26663231377647983
2025-04-16,0.8996764714137525,0.2119444603073287,-0.2981569349223688,-0.578141227947367,-0.18733513719019587,-0.2724790150961328
2025-04-17,0.9005172627575014,0.20857502732169253,-0.29575038031010437,-0.5787956486127297,-0.19082470406168736,-0.27242390281701645
2025-04-21,0.8992720209805323,0.20546979220465356,-0.293447726363651,-0.5826593541024279,-0.1886839516449764,-0.2718433405823619
2025-04-22,0.903905439335061,0.19957190736650154,-0.28238474975692907,-0.5751370770666768,-0.1670584332227196,-0.26197640704433034
2025-04-23,0.9098221710950647,0.20259370494020928,-0.25457770777225414,-0.5818586017064803,-0.13800164213305233,-0.25614464994356806
2025-04-24,0.9102686154066223,0.21589315872787004,-0.2505372645563948,-0.5905103729140443,-0.132644779358373,-0.2526510303448309
2025-04-25,0.9086366949441339,0.21990901271224417,-0.25042838220077634,-0.5783252982730542,-0.13118498927029754,-0.24692970385652474
2025-04-28,0.9083954847515932,0.2204484610805127,-0.2478980258417367,-0.5799572774201652,-0.12880162150439234,-0.2473218185681489
2025-04-29,0.9177331691308561,0.2200209428576663,-0.2535795849225328,-0.5736949608039547,-0.1535957635557615,-0.2320580426707351
2025-04-30,0.9162365194277527,0.22768845333925342,-0.2633304116801814,-0.5741064378703511,-0.15003237440297762,-0.2359562848344645
2025-05-01,0.9177350613078008,0.22725722597598752,-0.25375203389181156,-0.5784617224828129,-0.15735619766980635,-0.23360209858901154
2025-05-02,0.9015229439110313,0.16922267666164786,-0.2263696026958853,-0.6651184835883672,-0.12963226220165086,-0.270890916597502
2025-05-05,0.93821742199792,0.25646658988397275,-0.15152300563897517,-0.627415323422378,-0.13576535065929535,-0.22792304404837216
2025-05-06,0.9432838906490153,0.271415540116295,-0.10277909125208277,-0.6360779665522398,-0.1250691293337213,-0.21898701513697533
2025-05-07,0.9430221454349162,0.27747633215335754,-0.11112259528901589,-0.6413117842520114,-0.15249193201496117,-0.21505084725571064
2025-05-08,0.942534874368339,0.27002882816576984,-0.1121458380628266,-0.6407414076769643,-0.13378755093661965,-0.2160323800885876
2025-05-09,0.942820294574868,0.26438271477112174,-0.11162128281315278,-0.6372810312604029,-0.1331651332554258,-0.2137148642716491
2025-05-12,0.9388214859978052,0.27962050678457073,-0.11924091014832816,-0.6433746882486194,-0.1248767303934214,-0.20810645279729173
2025-05-13,0.9336801517176554,0.281470164778746,-0.1073713686477828,-0.6504628546744966,-0.12407603239119408,-0.19128133532730057
2025-05-14,0.9345438595617804,0.29249199413590665,-0.12981431235372343,-0.6389241765949706,-0.11376994234949439,-0.18974874293008934
2025-05-15,0.9355842395972609,0.2816400090991207,-0.1322861203395154,-0.6429890748011,-0.13172854698699413,-0.1926806108574087
2025-05-16,0.9307211406594458,0.300968021760613,-0.15049293436080102,-0.6428673529221944,-0.10281803317556185,-0.18211145566899498
2025-05-19,0.9307854554171857,0.29947513474511334,-0.14670552629487393,-0.6395098364514422,-0.10042111133360457,-0.17969852274062317
2025-05-20,0.9283275614435726,0.26670746728310823,-0.15992518104196507,-0.6397608411308224,-0.14800144389161288,-0.18551450841831896
2025-05-21,0.9262279552944006,0.2484633030261295,-0.16467076920259316,-0.6353054140088655,-0.13377759397201272,-0.1866706713508536
2025-05-22,0.9265486909131948,0.24089695015738793,-0.16054728287157827,-0.6414633724166492,-0.1235855587726212,-0.18736902701826308
2025-05-23,0.9257649212620966,0.24140409016665626,-0.16322850254547971,-0.6420787422962188,-0.12068743075203447,-0.18805014076894705
2025-05-27,0.9269144634533679,0.23379740546535738,-0.17189180468030563,-0.6442935950584066,-0.1218923999529414,-0.20950619295141515
2025-05-28,0.9235455547488763,0.22664253906109916,-0.17214881920247657,-0.6506799845545724,-0.12836067287222797,-0.20976672945663072
2025-05-29,0.9263297056989959,0.23167609906466913,-0.1704233839384981,-0.6454976415764058,-0.1348949751751781,-0.2093711923360433
2025-05-30,0.9240670060260865,0.24979308126141694,-0.15330267003609513,-0.6702528558858454,-0.12236016639280436,-0.22092278003803711
2025-06-02,0.9266939028392562,0.2480308946853555,-0.15704391066863463,-0.6588659442310005,-0.15118040866273413,-0.21061960517790174
2025-06-03,0.9266395273069882,0.2538999910915267,-0.15650581276404824,-0.6571922515791518,-0.14979441659877227,-0.21082561464128166
2025-06-04,0.9242557930986994,0.24491794423434338,-0.16629617199724842,-0.6688011972250635,-0.18600058352050824,-0.2066467755515198
2025-06-05,0.9269819522991025,0.24477245555661808,-0.15508843540075792,-0.665909541455496,-0.18706133161514676,-0.20633706496852475
2025-06-06,0.9285571359106832,0.2551504783880419,-0.1605194882026514,-0.6481876416738915,-0.20056482963004546,-0.2027017079009953
2025-06-09,0.9298182932176897,0.2610056636059391,-0.1589854775943123,-0.6498872469987416,-0.20063222617516227,-0.2028595697069251
2025-06-10,0.9301480450109894,0.2684578009109513,-0.16161704807226068,-0.6485154578075165,-0.20328692821405656,-0.20028222522066236
2025-06-11,0.9269614337007974,0.27743157370067884,-0.1597419719049742,-0.6562081809728656,-0.19164646175991729,-0.19286133423606902
2025-06-12,0.9218576801125331,0.29354567735739073,-0.18942657119573186,-0.6835039197091429,-0.27044216157860074,-0.18214688510539004
2025-06-13,0.9207912973275713,0.28617717302082457,-0.1951832695956118,-0.6829945288481295,-0.27599691161451534,-0.18573545342856507
2025-06-16,0.9334137479099978,0.32006146172870165,-0.18684266240642683,-0.6874029171804599,-0.30279962594984944,-0.17262957720805425
2025-06-17,0.9321616668491781,0.312329717105848,-0.1856158273798849,-0.691932143834292,-0.3079589279169451,-0.17854401507412426
2025-06-18,0.9320676122476692,0.32792921136535014,-0.2057259642843812,-0.65319351005228,-0.3414588576880845,-0.17084414748377183
2025-06-20,0.932478119360233,0.3239208321483573,-0.20576463813992707,-0.6512503871148645,-0.3368056334453776,-0.17143419086229422
2025-06-23,0.9351816855172159,0.3248997705007943,-0.20547437759367995,-0.6490505163252923,-0.34580285416512,-0.1682693500508366
2025-06-24,0.9287391726829405,0.30896447768439317,-0.20610484225495962,-0.6637500650065479,-0.33448896138028594,-0.18480586720570996
2025-06-25,0.9296910370972082,0.3095054768193224,-0.20602437498525267,-0.6484178004359727,-0.3389510992916758,-0.17992343233338515
2025-06-26,0.9300479432897896,0.31103401895942845,-0.2074372262917385,-0.6486750654467361,-0.3437187890884889,-0.1795482865422486
2025-06-27,0.9296550105438983,0.3094452149751416,-0.20769361538098474,-0.6483612693538412,-0.3431635109010574,-0.18053263243503082
2025-06-30,0.92783350379179,0.3084057025975462,-0.20729007312852726,-0.657967160900094,-0.3464695058181567,-0.18352125884195733
